period,provider_name,provider_name_raw,encounter_count,total_wrvu,shifts_worked,hours_worked,location
2025-01,"Kent, Daniel","Kent, Daniel",37,101.22,,,NWI
2025-01,"Malik, Samir","Malik, Samir",140,274.59,,,NWI
2025-01,"Marsh, Tyler","Marsh, Tyler",18,45.99,,,NWI
2025-01,"Nash, Vanessa","Nash, Vanessa",39,81.41,,,NWI
2025-01,"Okafor, Adaeze","Okafor, Adaeze",55,116.07,,,NWI
2025-01,"Quinn, Robert","Quinn, Robert",12,31.86,,,NWI
2025-01,"Robinson, Tanya","Robinson, Tanya",4,10.96,,,NWI
2025-01,"Ross, Graham","Ross, Graham",20,51.17,,,NWI
2025-02,"Abbott, Claire","Abbott, Claire",13,19.06,,,NWI
2025-02,"Callahan, Thomas","Callahan, Thomas",65,149.56,,,NWI
2025-02,"Carver, Elena","Carver, Elena",29,75.42,,,NWI
2025-02,"Chen, David","Chen, David",46,127.89,,,NWI
2025-02,"Foster, Nathan","Foster, Nathan",9,15.54,,,NWI
2025-02,"Gibson, Amanda","Gibson, Amanda",17,47.54,,,NWI
2025-02,"Goodwin, Eric","Goodwin, Eric",59,163.94,,,NWI
2025-02,"Ingram, William","Ingram, William",52,130.19,,,NWI
2025-02,"Jensen, Alicia","Jensen, Alicia",31,88.93,,,NWI
2025-02,"Kent, Daniel","Kent, Daniel",34,97.78,,,NWI
2025-02,"Malik, Samir","Malik, Samir",139,292.09,,,NWI
2025-02,"Marsh, Tyler","Marsh, Tyler",27,75.44,,,NWI
2025-02,"Nash, Vanessa","Nash, Vanessa",54,128.25,,,NWI
2025-02,"Okafor, Adaeze","Okafor, Adaeze",76,152.12,,,NWI
2025-02,"Quinn, Robert","Quinn, Robert",18,47.76,,,NWI
2025-02,"Robinson, Tanya","Robinson, Tanya",14,36.88,,,NWI
2025-02,"Ross, Graham","Ross, Graham",12,30.55,,,NWI
2025-03,"Abbott, Claire","Abbott, Claire",16,30.09,,,NWI
2025-03,"Callahan, Thomas","Callahan, Thomas",123,269.74,,,NWI
2025-03,"Carver, Elena","Carver, Elena",63,174.91,,,NWI
2025-03,"Chen, David","Chen, David",19,54.41,,,NWI
2025-03,"Gibson, Amanda","Gibson, Amanda",34,106.08,,,NWI
2025-03,"Goodwin, Eric","Goodwin, Eric",86,242.04,,,NWI
2025-03,"Ingram, William","Ingram, William",26,55.28,,,NWI
2025-03,"Jensen, Alicia","Jensen, Alicia",43,124.01,,,NWI
2025-03,"Kent, Daniel","Kent, Daniel",36,101.73,,,NWI
2025-03,"Malik, Samir","Malik, Samir",140,285.32,,,NWI
2025-03,"Marsh, Tyler","Marsh, Tyler",19,47.04,,,NWI
2025-03,"Nash, Vanessa","Nash, Vanessa",53,123.5,,,NWI
2025-03,"Okafor, Adaeze","Okafor, Adaeze",65,134.84,,,NWI
2025-03,"Quinn, Robert","Quinn, Robert",9,24.9,,,NWI
2025-03,"Robinson, Tanya","Robinson, Tanya",14,38.36,,,NWI
2025-03,"Ross, Graham","Ross, Graham",12,32.22,,,NWI
2025-04,"Abbott, Claire","Abbott, Claire",9,14.2,,,NWI
2025-04,"Callahan, Thomas","Callahan, Thomas",142,345.03,,,NWI
2025-04,"Carver, Elena","Carver, Elena",48,116.73,,,NWI
2025-04,"Chen, David","Chen, David",45,116.15,,,NWI
2025-04,"Foster, Nathan","Foster, Nathan",78,100.34,,,NWI
2025-04,"Gibson, Amanda","Gibson, Amanda",2,6.32,,,NWI
2025-04,"Goodwin, Eric","Goodwin, Eric",59,162.86,,,NWI
2025-04,"Ingram, William","Ingram, William",14,25.67,,,NWI
2025-04,"Jensen, Alicia","Jensen, Alicia",6,18.2,,,NWI
2025-04,"Kent, Daniel","Kent, Daniel",23,64.78,,,NWI
2025-04,"Malik, Samir","Malik, Samir",128,248.77,,,NWI
2025-04,"Marsh, Tyler","Marsh, Tyler",8,21.92,,,NWI
2025-04,"Montgomery, Elaine","Montgomery, Elaine",9,24.35,,,NWI
2025-04,"Okafor, Adaeze","Okafor, Adaeze",66,130.85,,,NWI
2025-04,"Quinn, Robert","Quinn, Robert",32,87.5,,,NWI
2025-04,"Robinson, Tanya","Robinson, Tanya",33,96.08,,,NWI
2025-04,"Ross, Graham","Ross, Graham",24,69.24,,,NWI
2025-05,"Abbott, Claire","Abbott, Claire",16,22.52,,,NWI
2025-05,"Callahan, Thomas","Callahan, Thomas",150,319.86,,,NWI
2025-05,"Carver, Elena","Carver, Elena",59,157.41,,,NWI
2025-05,"Chen, David","Chen, David",58,163.09,,,NWI
2025-05,"Foster, Nathan","Foster, Nathan",34,36.23,,,NWI
2025-05,"Gibson, Amanda","Gibson, Amanda",33,104.43,,,NWI
2025-05,"Goodwin, Eric","Goodwin, Eric",43,96.75,,,NWI
2025-05,"Ingram, William","Ingram, William",33,71.69,,,NWI
2025-05,"Jensen, Alicia","Jensen, Alicia",13,31.46,,,NWI
2025-05,"Kent, Daniel","Kent, Daniel",40,115.62,,,NWI
2025-05,"Malik, Samir","Malik, Samir",151,294.94,,,NWI
2025-05,"Marsh, Tyler","Marsh, Tyler",7,17.82,,,NWI
2025-05,"Montgomery, Elaine","Montgomery, Elaine",9,25.02,,,NWI
2025-05,"Okafor, Adaeze","Okafor, Adaeze",49,100.9,,,NWI
2025-05,"Quinn, Robert","Quinn, Robert",48,132.4,,,NWI
2025-05,"Robinson, Tanya","Robinson, Tanya",16,43.2,,,NWI
2025-05,"Ross, Graham","Ross, Graham",10,28.76,,,NWI
2025-05,"Shepherd, Megan","Shepherd, Megan",48,125.4,,,NWI
2025-06,"Abbott, Claire","Abbott, Claire",16,22.66,,,NWI
2025-06,"Callahan, Thomas","Callahan, Thomas",113,266.61,,,NWI
2025-06,"Carver, Elena","Carver, Elena",52,144.1,,,NWI
2025-06,"Foster, Nathan","Foster, Nathan",23,20.83,,,NWI
2025-06,"Gibson, Amanda","Gibson, Amanda",22,70.46,,,NWI
2025-06,"Goodwin, Eric","Goodwin, Eric",20,36.1,,,NWI
2025-06,"Ingram, William","Ingram, William",22,39.99,,,NWI
2025-06,"Jensen, Alicia","Jensen, Alicia",18,49.13,,,NWI
2025-06,"Kent, Daniel","Kent, Daniel",13,45.06,,,NWI
2025-06,"Malik, Samir","Malik, Samir",115,238.3,,,NWI
2025-06,"Marsh, Tyler","Marsh, Tyler",45,130.91,,,NWI
2025-06,"Montgomery, Elaine","Montgomery, Elaine",18,52.68,,,NWI
2025-06,"Nash, Vanessa","Nash, Vanessa",72,179.93,,,NWI
2025-06,"Okafor, Adaeze","Okafor, Adaeze",69,152.09,,,NWI
2025-06,"Quinn, Robert","Quinn, Robert",41,104.32,,,NWI
2025-06,"Ross, Graham","Ross, Graham",27,69.55,,,NWI
2025-06,"Shepherd, Megan","Shepherd, Megan",70,160.42,,,NWI
2025-07,"Abbott, Claire","Abbott, Claire",28,54.76,,,NWI
2025-07,"Callahan, Thomas","Callahan, Thomas",111,258.39,,,NWI
2025-07,"Carver, Elena","Carver, Elena",35,90.02,,,NWI
2025-07,"Chen, David","Chen, David",31,88.73,,,NWI
2025-07,"Foster, Nathan","Foster, Nathan",29,35.26,,,NWI
2025-07,"Gibson, Amanda","Gibson, Amanda",10,32.66,,,NWI
2025-07,"Ingram, William","Ingram, William",27,48.42,,,NWI
2025-07,"Jensen, Alicia","Jensen, Alicia",19,61.62,,,NWI
2025-07,"Malik, Samir","Malik, Samir",107,223.8,,,NWI
2025-07,"Marsh, Tyler","Marsh, Tyler",31,78.78,,,NWI
2025-07,"Montgomery, Elaine","Montgomery, Elaine",23,60.44,,,NWI
2025-07,"Nash, Vanessa","Nash, Vanessa",78,169.81,,,NWI
2025-07,"Okafor, Adaeze","Okafor, Adaeze",30,57.02,,,NWI
2025-07,"Quinn, Robert","Quinn, Robert",10,30.16,,,NWI
2025-07,"Robinson, Tanya","Robinson, Tanya",13,36.88,,,NWI
2025-07,"Ross, Graham","Ross, Graham",21,59.94,,,NWI
2025-07,"Shepherd, Megan","Shepherd, Megan",66,147.44,,,NWI
2025-07,"Stone, Alexandra","Stone, Alexandra",149,305.92,,,NWI
2025-08,"Abbott, Claire","Abbott, Claire",29,79.72,,,NWI
2025-08,"Callahan, Thomas","Callahan, Thomas",128,315.73,,,NWI
2025-08,"Carver, Elena","Carver, Elena",20,43.19,,,NWI
2025-08,"Foster, Nathan","Foster, Nathan",27,32.39,,,NWI
2025-08,"Gibson, Amanda","Gibson, Amanda",19,58.85,,,NWI
2025-08,"Ingram, William","Ingram, William",27,62.18,,,NWI
2025-08,"Jensen, Alicia","Jensen, Alicia",9,17.48,,,NWI
2025-08,"Kent, Daniel","Kent, Daniel",12,32.56,,,NWI
2025-08,"Malik, Samir","Malik, Samir",186,417.98,,,NWI
2025-08,"Marsh, Tyler","Marsh, Tyler",16,44.02,,,NWI
2025-08,"Montgomery, Elaine","Montgomery, Elaine",32,78.84,,,NWI
2025-08,"Nash, Vanessa","Nash, Vanessa",19,40.22,,,NWI
2025-08,"Okafor, Adaeze","Okafor, Adaeze",31,55.3,,,NWI
2025-08,"Ross, Graham","Ross, Graham",21,49.5,,,NWI
2025-08,"Shepherd, Megan","Shepherd, Megan",97,209.06,,,NWI
2025-08,"Stone, Alexandra","Stone, Alexandra",199,528.01,,,NWI
2025-09,"Abbott, Claire","Abbott, Claire",40,109.44,,,NWI
2025-09,"Callahan, Thomas","Callahan, Thomas",106,242.42,,,NWI
2025-09,"Coleman, Patrick","Coleman, Patrick",8,23.42,,,NWI
2025-09,"Foster, Nathan","Foster, Nathan",28,42.9,,,NWI
2025-09,"Gibson, Amanda","Gibson, Amanda",14,45.89,,,NWI
2025-09,"Huang, Victoria","Huang, Victoria",28,59.51,,,NWI
2025-09,"Ingram, William","Ingram, William",29,61.6,,,NWI
2025-09,"Jensen, Alicia","Jensen, Alicia",17,58.69,,,NWI
2025-09,"Kent, Daniel","Kent, Daniel",15,30.62,,,NWI
2025-09,"Malik, Samir","Malik, Samir",120,304.84,,,NWI
2025-09,"Maxwell, Diane","Maxwell, Diane",9,27.42,,,NWI
2025-09,"Montgomery, Elaine","Montgomery, Elaine",14,28.69,,,NWI
2025-09,"Okafor, Adaeze","Okafor, Adaeze",37,81.68,,,NWI
2025-09,"Quinn, Robert","Quinn, Robert",35,94.58,,,NWI
2025-09,"Ross, Graham","Ross, Graham",7,18.68,,,NWI
2025-09,"Shepherd, Megan","Shepherd, Megan",92,195.06,,,NWI
2025-09,"Stone, Alexandra","Stone, Alexandra",224,663.68,,,NWI
2025-10,"Abbott, Claire","Abbott, Claire",39,97.73,,,NWI
2025-10,"Callahan, Thomas","Callahan, Thomas",131,265.2,,,NWI
2025-10,"Carver, Elena","Carver, Elena",16,41.37,,,NWI
2025-10,"Foster, Nathan","Foster, Nathan",25,28.23,,,NWI
2025-10,"Gibson, Amanda","Gibson, Amanda",20,59.28,,,NWI
2025-10,"Ingram, William","Ingram, William",47,97.41,,,NWI
2025-10,"Malik, Samir","Malik, Samir",163,358.99,,,NWI
2025-10,"Marsh, Tyler","Marsh, Tyler",13,31.64,,,NWI
2025-10,"Maxwell, Diane","Maxwell, Diane",28,83.28,,,NWI
2025-10,"Montgomery, Elaine","Montgomery, Elaine",21,42.84,,,NWI
2025-10,"Nash, Vanessa","Nash, Vanessa",7,14.74,,,NWI
2025-10,"Okafor, Adaeze","Okafor, Adaeze",45,87.07,,,NWI
2025-10,"Pierce, Hannah","Pierce, Hannah",19,18.64,,,NWI
2025-10,"Quinn, Robert","Quinn, Robert",36,91.81,,,NWI
2025-10,"Shepherd, Megan","Shepherd, Megan",70,135.02,,,NWI
2025-10,"Stone, Alexandra","Stone, Alexandra",199,512.64,,,NWI
2025-11,"Abbott, Claire","Abbott, Claire",58,126.8,,,NWI
2025-11,"Callahan, Thomas","Callahan, Thomas",116,263.22,,,NWI
2025-11,"Carver, Elena","Carver, Elena",40,95.4,,,NWI
2025-11,"Foster, Nathan","Foster, Nathan",18,19.63,,,NWI
2025-11,"Gibson, Amanda","Gibson, Amanda",10,33.78,,,NWI
2025-11,"Ingram, William","Ingram, William",43,79.38,,,NWI
2025-11,"Jensen, Alicia","Jensen, Alicia",13,33.95,,,NWI
2025-11,"Kent, Daniel","Kent, Daniel",11,31.76,,,NWI
2025-11,"Malik, Samir","Malik, Samir",129,327.16,,,NWI
2025-11,"Marsh, Tyler","Marsh, Tyler",11,30.16,,,NWI
2025-11,"Maxwell, Diane","Maxwell, Diane",16,41.58,,,NWI
2025-11,"Montgomery, Elaine","Montgomery, Elaine",17,44.66,,,NWI
2025-11,"Nash, Vanessa","Nash, Vanessa",42,92.11,,,NWI
2025-11,"Nguyen, Kevin","Nguyen, Kevin",7,18.28,,,NWI
2025-11,"Quinn, Robert","Quinn, Robert",28,66.14,,,NWI
2025-11,"Shepherd, Megan","Shepherd, Megan",52,96.5,,,NWI
2025-11,"Stone, Alexandra","Stone, Alexandra",213,548.87,,,NWI
2025-12,"Abbott, Claire","Abbott, Claire",37,95.2,,,NWI
2025-12,"Callahan, Thomas","Callahan, Thomas",164,335.9,,,NWI
2025-12,"Foster, Nathan","Foster, Nathan",26,34.61,,,NWI
2025-12,"Gibson, Amanda","Gibson, Amanda",20,58.95,,,NWI
2025-12,"Ingram, William","Ingram, William",55,120.43,,,NWI
2025-12,"Jensen, Alicia","Jensen, Alicia",11,30.38,,,NWI
2025-12,"Kent, Daniel","Kent, Daniel",15,32.81,,,NWI
2025-12,"Malik, Samir","Malik, Samir",109,274.38,,,NWI
2025-12,"Marsh, Tyler","Marsh, Tyler",21,51.06,,,NWI
2025-12,"Maxwell, Diane","Maxwell, Diane",12,31.86,,,NWI
2025-12,"Montgomery, Elaine","Montgomery, Elaine",23,54.14,,,NWI
2025-12,"Nash, Vanessa","Nash, Vanessa",18,35.18,,,NWI
2025-12,"Nguyen, Kevin","Nguyen, Kevin",194,471.2,,,NWI
2025-12,"Pierce, Hannah","Pierce, Hannah",4,3.46,,,NWI
2025-12,"Quinn, Robert","Quinn, Robert",21,42.26,,,NWI
2025-12,"Shepherd, Megan","Shepherd, Megan",50,111.1,,,NWI
2025-12,"Stone, Alexandra","Stone, Alexandra",268,647.15,,,NWI
2026-01,"Abbott, Claire","Abbott, Claire",37,96.19,,,NWI
2026-01,"Callahan, Thomas","Callahan, Thomas",118,224.5,,,NWI
2026-01,"Foster, Nathan","Foster, Nathan",15,26.01,,,NWI
2026-01,"Gibson, Amanda","Gibson, Amanda",6,19.54,,,NWI
2026-01,"Ingram, William","Ingram, William",42,83.9,,,NWI
2026-01,"Kent, Daniel","Kent, Daniel",14,33.37,,,NWI
2026-01,"Malik, Samir","Malik, Samir",158,395.21,,,NWI
2026-01,"Maxwell, Diane","Maxwell, Diane",8,20.9,,,NWI
2026-01,"Montgomery, Elaine","Montgomery, Elaine",31,67.38,,,NWI
2026-01,"Nguyen, Kevin","Nguyen, Kevin",229,587.32,,,NWI
2026-01,"Quinn, Robert","Quinn, Robert",10,27.3,,,NWI
2026-01,"Shepherd, Megan","Shepherd, Megan",54,107.72,,,NWI
2026-01,"Stone, Alexandra","Stone, Alexandra",173,477.13,,,NWI
2026-02,"Abbott, Claire","Abbott, Claire",47,129.6,,,NWI
2026-02,"Callahan, Thomas","Callahan, Thomas",114,246.01,,,NWI
2026-02,"Foster, Nathan","Foster, Nathan",21,31.46,,,NWI
2026-02,"Gibson, Amanda","Gibson, Amanda",19,58.64,,,NWI
2026-02,"Ingram, William","Ingram, William",47,97.62,,,NWI
2026-02,"Kent, Daniel","Kent, Daniel",12,25.48,,,NWI
2026-02,"Malik, Samir","Malik, Samir",158,348.82,,,NWI
2026-02,"Maxwell, Diane","Maxwell, Diane",13,40.9,,,NWI
2026-02,"Montgomery, Elaine","Montgomery, Elaine",23,52.22,,,NWI
2026-02,"Nguyen, Kevin","Nguyen, Kevin",187,479.7,,,NWI
2026-02,"Shepherd, Megan","Shepherd, Megan",49,103.48,,,NWI
2026-02,"Stone, Alexandra","Stone, Alexandra",185,526.04,,,NWI
2026-03,"Abbott, Claire","Abbott, Claire",47,129.32,,,NWI
2026-03,"Callahan, Thomas","Callahan, Thomas",157,358.98,,,NWI
2026-03,"Carver, Elena","Carver, Elena",11,21.8,,,NWI
2026-03,"Foster, Nathan","Foster, Nathan",20,30.88,,,NWI
2026-03,"Gibson, Amanda","Gibson, Amanda",26,82.965,,,NWI
2026-03,"Ingram, William","Ingram, William",32,69.76,,,NWI
2026-03,"Kent, Daniel","Kent, Daniel",15,46.38,,,NWI
2026-03,"Malik, Samir","Malik, Samir",149,334.5,,,NWI
2026-03,"Marsh, Tyler","Marsh, Tyler",18,46.04,,,NWI
2026-03,"Maxwell, Diane","Maxwell, Diane",27,80.54,,,NWI
2026-03,"Montgomery, Elaine","Montgomery, Elaine",12,27.18,,,NWI
2026-03,"Nash, Vanessa","Nash, Vanessa",24,59.57,,,NWI
2026-03,"Nguyen, Kevin","Nguyen, Kevin",224,579.58,,,NWI
2026-03,"Quinn, Robert","Quinn, Robert",13,29.7,,,NWI
2026-03,"Shepherd, Megan","Shepherd, Megan",87,188.62,,,NWI
2026-03,"Stone, Alexandra","Stone, Alexandra",167,433.31,,,NWI
2026-04,"Abbott, Claire","Abbott, Claire",26,79.83,,,NWI
2026-04,"Callahan, Thomas","Callahan, Thomas",164,406.53,,,NWI
2026-04,"Foster, Nathan","Foster, Nathan",22,35.38,,,NWI
2026-04,"Gibson, Amanda","Gibson, Amanda",3,12.0,,,NWI
2026-04,"Ingram, William","Ingram, William",39,83.04,,,NWI
2026-04,"Kent, Daniel","Kent, Daniel",13,37.02,,,NWI
2026-04,"Malik, Samir","Malik, Samir",137,266.97,,,NWI
2026-04,"Maxwell, Diane","Maxwell, Diane",29,90.58,,,NWI
2026-04,"Montgomery, Elaine","Montgomery, Elaine",22,51.64,,,NWI
2026-04,"Nguyen, Kevin","Nguyen, Kevin",220,618.94,,,NWI
2026-04,"Shepherd, Megan","Shepherd, Megan",37,73.78,,,NWI
2026-04,"Stone, Alexandra","Stone, Alexandra",199,375.37,,,NWI
2026-05,"Abbott, Claire","Abbott, Claire",34,101.73,,,NWI
2026-05,"Callahan, Thomas","Callahan, Thomas",76,160.9,,,NWI
2026-05,"Foster, Nathan","Foster, Nathan",36,30.06,,,NWI
2026-05,"Gibson, Amanda","Gibson, Amanda",39,105.77,,,NWI
2026-05,"Ingram, William","Ingram, William",57,61.89,,,NWI
2026-05,"Kent, Daniel","Kent, Daniel",20,58.75,,,NWI
2026-05,"Malik, Samir","Malik, Samir",151,201.25,,,NWI
2026-05,"Nash, Vanessa","Nash, Vanessa",30,69.97,,,NWI
2026-05,"Nguyen, Kevin","Nguyen, Kevin",245,588.44,,,NWI
2026-05,"Shepherd, Megan","Shepherd, Megan",46,92.24,,,NWI
2026-05,"Stone, Alexandra","Stone, Alexandra",184,294.95,,,NWI
